year,local,ctp_eng_nm,CTP_KOR_NM,var,cat
2008,"경남","Gyeongsangnam-do","경상남도","","자치단체부채(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","지방공공기관부채(B)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","교육재정부채(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","내(외)부거래(D)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","통합자산현황(A+B+C+D)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","자치단체자산(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","지방공공기관자산(B)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","교육재정자산(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","내(외)부거래(D)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","통합재정수지비율((A-(B+C))/D)*100"
2008,"경남","Gyeongsangnam-do","경상남도","","통합재정규모(D)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","세입(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","지출(B)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","","순융자(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","5,232,865","총계 세출결산(A+B+C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","4,564,237","일반회계 세출결산(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","263,117","공기업특별회계 세출결산(B)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","405,511","기타특별회계 세출결산(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","91.3","정책사업비중((A+B)/C)"
2008,"경남","Gyeongsangnam-do","경상남도","35.54","자체사업비중(A/C)"
2008,"경남","Gyeongsangnam-do","경상남도","55.74","보조사업비중(B/C)"
2008,"경남","Gyeongsangnam-do","경상남도","1,495,856","자체사업(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","2,346,414","보조사업(B)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","4,209,279","일반회계예산(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","399","주민1인당 지방세부담액(천원)"
2008,"경남","Gyeongsangnam-do","경상남도","1,274,000","지방세액(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","82,448,732","명목GRDP(시도)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","89,539,592","실질GRDP(시도)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","8.9","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2008,"경남","Gyeongsangnam-do","경상남도","1,130,634","일반공공행정분야예산액(A)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","12,657,122","전체예산액(C)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","19.4","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2008,"경남","Gyeongsangnam-do","경상남도","2,261,505","사회복지분야예산액(D)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","197,864","보건분야예산액(E)(백만원)"
2008,"경남","Gyeongsangnam-do","경상남도","39.4","재정자립도(%)"
2008,"경남","Gyeongsangnam-do","경상남도","74.5","재정자주도(%)"
2008,"경남","Gyeongsangnam-do","경상남도","11.4","고령인구비율(%)"
2008,"경남","Gyeongsangnam-do","경상남도","3,225,255","인구(명)"
2008,"경남","Gyeongsangnam-do","경상남도","김태호","당선자"
2008,"경남","Gyeongsangnam-do","경상남도","한나라당","당선자 정당"
2008,"경남","Gyeongsangnam-do","경상남도","63.11999893","당선자 득표율"
2008,"경남","Gyeongsangnam-do","경상남도","김두관","차선자"
2008,"경남","Gyeongsangnam-do","경상남도","열린우리당","차선자 정당"
2008,"경남","Gyeongsangnam-do","경상남도","25.40999985","차선자 득표율"
2008,"경북","Gyeongsangbuk-do","경상북도","","통합부채현황(A+B+C+D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","자치단체부채(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","지방공공기관부채(B)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","교육재정부채(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","내(외)부거래(D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","통합자산현황(A+B+C+D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","자치단체자산(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","지방공공기관자산(B)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","교육재정자산(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","내(외)부거래(D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","통합재정수지비율((A-(B+C))/D)*100"
2008,"경북","Gyeongsangbuk-do","경상북도","","통합재정규모(D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","세입(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","지출(B)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","","순융자(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","4,592,533","총계 세출결산(A+B+C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","3,888,972","일반회계 세출결산(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","229,776","공기업특별회계 세출결산(B)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","473,785","기타특별회계 세출결산(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","88.9","정책사업비중((A+B)/C)"
2008,"경북","Gyeongsangbuk-do","경상북도","25.96","자체사업비중(A/C)"
2008,"경북","Gyeongsangbuk-do","경상북도","62.95","보조사업비중(B/C)"
2008,"경북","Gyeongsangbuk-do","경상북도","890,549","자체사업(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","2,159,422","보조사업(B)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","3,430,200","일반회계예산(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","272","주민1인당 지방세부담액(천원)"
2008,"경북","Gyeongsangbuk-do","경상북도","730,000","지방세액(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","76,391,528","명목GRDP(시도)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","86,102,708","실질GRDP(시도)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","9.8","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2008,"경북","Gyeongsangbuk-do","경상북도","1,216,034","일반공공행정분야예산액(A)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","12,446,214","전체예산액(C)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","18.9","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2008,"경북","Gyeongsangbuk-do","경상북도","2,165,757","사회복지분야예산액(D)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","185,350","보건분야예산액(E)(백만원)"
2008,"경북","Gyeongsangbuk-do","경상북도","28.7","재정자립도(%)"
2008,"경북","Gyeongsangbuk-do","경상북도","75.1","재정자주도(%)"
2008,"경북","Gyeongsangbuk-do","경상북도","15.1","고령인구비율(%)"
2008,"경북","Gyeongsangbuk-do","경상북도","2,673,931","인구(명)"
2008,"경북","Gyeongsangbuk-do","경상북도","김관용","당선자"
2008,"경북","Gyeongsangbuk-do","경상북도","한나라당","당선자 정당"
2008,"경북","Gyeongsangbuk-do","경상북도","76.80000305","당선자 득표율"
2008,"경북","Gyeongsangbuk-do","경상북도","박명재","차선자"
2008,"경북","Gyeongsangbuk-do","경상북도","열린우리당","차선자 정당"
2008,"경북","Gyeongsangbuk-do","경상북도","23.19000053","차선자 득표율"
2008,"광주","Gwangju","광주광역시","","통합부채현황(A+B+C+D)(백만원)"
2008,"광주","Gwangju","광주광역시","","자치단체부채(A)(백만원)"
2008,"광주","Gwangju","광주광역시","","지방공공기관부채(B)(백만원)"
2008,"광주","Gwangju","광주광역시","","교육재정부채(C)(백만원)"
2008,"광주","Gwangju","광주광역시","","내(외)부거래(D)(백만원)"
2008,"광주","Gwangju","광주광역시","","통합자산현황(A+B+C+D)(백만원)"
2008,"광주","Gwangju","광주광역시","","자치단체자산(A)(백만원)"
2008,"광주","Gwangju","광주광역시","","지방공공기관자산(B)(백만원)"
2008,"광주","Gwangju","광주광역시","","교육재정자산(C)(백만원)"
2008,"광주","Gwangju","광주광역시","","내(외)부거래(D)(백만원)"
2008,"광주","Gwangju","광주광역시","","통합재정수지비율((A-(B+C))/D)*100"
2008,"광주","Gwangju","광주광역시","","통합재정규모(D)(백만원)"
2008,"광주","Gwangju","광주광역시","","세입(A)(백만원)"
2008,"광주","Gwangju","광주광역시","","지출(B)(백만원)"
2008,"광주","Gwangju","광주광역시","","순융자(C)(백만원)"
2008,"광주","Gwangju","광주광역시","2,629,642","총계 세출결산(A+B+C)(백만원)"
2008,"광주","Gwangju","광주광역시","2,005,159","일반회계 세출결산(A)(백만원)"
2008,"광주","Gwangju","광주광역시","243,906","공기업특별회계 세출결산(B)(백만원)"
2008,"광주","Gwangju","광주광역시","380,577","기타특별회계 세출결산(C)(백만원)"
2008,"광주","Gwangju","광주광역시","81.1","정책사업비중((A+B)/C)"
2008,"광주","Gwangju","광주광역시","46.08","자체사업비중(A/C)"
2008,"광주","Gwangju","광주광역시","35","보조사업비중(B/C)"
2008,"광주","Gwangju","광주광역시","877,330","자체사업(A)(백만원)"
2008,"광주","Gwangju","광주광역시","666,430","보조사업(B)(백만원)"
2008,"광주","Gwangju","광주광역시","1,903,849","일반회계예산(C)(백만원)"
2008,"광주","Gwangju","광주광역시","582","주민1인당 지방세부담액(천원)"
2008,"광주","Gwangju","광주광역시","822,355","지방세액(백만원)"
2008,"광주","Gwangju","광주광역시","24,213,929","명목GRDP(시도)(백만원)"
2008,"광주","Gwangju","광주광역시","27,791,206","실질GRDP(시도)(백만원)"
2008,"광주","Gwangju","광주광역시","12.6","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2008,"광주","Gwangju","광주광역시","401,427","일반공공행정분야예산액(A)(백만원)"
2008,"광주","Gwangju","광주광역시","3,184,734","전체예산액(C)(백만원)"
2008,"광주","Gwangju","광주광역시","33.9","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2008,"광주","Gwangju","광주광역시","1,041,700","사회복지분야예산액(D)(백만원)"
2008,"광주","Gwangju","광주광역시","39,371","보건분야예산액(E)(백만원)"
2008,"광주","Gwangju","광주광역시","52.6","재정자립도(%)"
2008,"광주","Gwangju","광주광역시","74.2","재정자주도(%)"
2008,"광주","Gwangju","광주광역시","8.3","고령인구비율(%)"
2008,"광주","Gwangju","광주광역시","1,422,702","인구(명)"
2008,"광주","Gwangju","광주광역시","박광태","당선자"
2008,"광주","Gwangju","광주광역시","민주당","당선자 정당"
2008,"광주","Gwangju","광주광역시","51.61000061","당선자 득표율"
2008,"광주","Gwangju","광주광역시","조영택","차선자"
2008,"광주","Gwangju","광주광역시","열린우리당","차선자 정당"
2008,"광주","Gwangju","광주광역시","33.93999863","차선자 득표율"
2008,"대구","Daegu","대구광역시","","통합부채현황(A+B+C+D)(백만원)"
2008,"대구","Daegu","대구광역시","","자치단체부채(A)(백만원)"
2008,"대구","Daegu","대구광역시","","지방공공기관부채(B)(백만원)"
2008,"대구","Daegu","대구광역시","","교육재정부채(C)(백만원)"
2008,"대구","Daegu","대구광역시","","내(외)부거래(D)(백만원)"
2008,"대구","Daegu","대구광역시","","통합자산현황(A+B+C+D)(백만원)"
2008,"대구","Daegu","대구광역시","","자치단체자산(A)(백만원)"
2008,"대구","Daegu","대구광역시","","지방공공기관자산(B)(백만원)"
2008,"대구","Daegu","대구광역시","","교육재정자산(C)(백만원)"
2008,"대구","Daegu","대구광역시","","내(외)부거래(D)(백만원)"
2008,"대구","Daegu","대구광역시","","통합재정수지비율((A-(B+C))/D)*100"
2008,"대구","Daegu","대구광역시","","통합재정규모(D)(백만원)"
2008,"대구","Daegu","대구광역시","","세입(A)(백만원)"
2008,"대구","Daegu","대구광역시","","지출(B)(백만원)"
2008,"대구","Daegu","대구광역시","","순융자(C)(백만원)"
2008,"대구","Daegu","대구광역시","4,390,975","총계 세출결산(A+B+C)(백만원)"
2008,"대구","Daegu","대구광역시","3,080,292","일반회계 세출결산(A)(백만원)"
2008,"대구","Daegu","대구광역시","412,249","공기업특별회계 세출결산(B)(백만원)"
2008,"대구","Daegu","대구광역시","898,433","기타특별회계 세출결산(C)(백만원)"
2008,"대구","Daegu","대구광역시","63.7","정책사업비중((A+B)/C)"
2008,"대구","Daegu","대구광역시","32.66","자체사업비중(A/C)"
2008,"대구","Daegu","대구광역시","31.05","보조사업비중(B/C)"
2008,"대구","Daegu","대구광역시","964,770","자체사업(A)(백만원)"
2008,"대구","Daegu","대구광역시","917,153","보조사업(B)(백만원)"
2008,"대구","Daegu","대구광역시","2,953,900","일반회계예산(C)(백만원)"
2008,"대구","Daegu","대구광역시","598","주민1인당 지방세부담액(천원)"
2008,"대구","Daegu","대구광역시","1,492,032","지방세액(백만원)"
2008,"대구","Daegu","대구광역시","37,335,462","명목GRDP(시도)(백만원)"
2008,"대구","Daegu","대구광역시","42,614,503","실질GRDP(시도)(백만원)"
2008,"대구","Daegu","대구광역시","11.9","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2008,"대구","Daegu","대구광역시","602,745","일반공공행정분야예산액(A)(백만원)"
2008,"대구","Daegu","대구광역시","5,055,510","전체예산액(C)(백만원)"
2008,"대구","Daegu","대구광역시","31.4","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2008,"대구","Daegu","대구광역시","1,449,807","사회복지분야예산액(D)(백만원)"
2008,"대구","Daegu","대구광역시","136,680","보건분야예산액(E)(백만원)"
2008,"대구","Daegu","대구광역시","59.5","재정자립도(%)"
2008,"대구","Daegu","대구광역시","78.4","재정자주도(%)"
2008,"대구","Daegu","대구광역시","9.3","고령인구비율(%)"
2008,"대구","Daegu","대구광역시","2,492,724","인구(명)"
2008,"대구","Daegu","대구광역시","김범일","당선자"
2008,"대구","Daegu","대구광역시","한나라당","당선자 정당"
2008,"대구","Daegu","대구광역시","70.15000153","당선자 득표율"
2008,"대구","Daegu","대구광역시","이재용","차선자"
2008,"대구","Daegu","대구광역시","열린우리당","차선자 정당"
2008,"대구","Daegu","대구광역시","21.07999992","차선자 득표율"
2008,"대전","Daejeon","대전광역시","","통합부채현황(A+B+C+D)(백만원)"
2008,"대전","Daejeon","대전광역시","","자치단체부채(A)(백만원)"
